Date,"('BNP.PA', 'Log Return')","('BNP.PA', 'Volume')","('GLE.PA', 'Log Return')","('GLE.PA', 'Volume')","('ACA.PA', 'Log Return')","('ACA.PA', 'Volume')","('HSBA.L', 'Log Return')","('HSBA.L', 'Volume')","('BARC.L', 'Log Return')","('BARC.L', 'Volume')","('DBK.DE', 'Log Return')","('DBK.DE', 'Volume')","('UBSG.SW', 'Log Return')","('UBSG.SW', 'Volume')","('INGA.AS', 'Log Return')","('INGA.AS', 'Volume')","('ISP.MI', 'Log Return')","('ISP.MI', 'Volume')","('SAN.MC', 'Log Return')","('SAN.MC', 'Volume')","('BBVA.MC', 'Log Return')","('BBVA.MC', 'Volume')"
2013-09-10,0.02443901070439112,4316712.0,0.037149117749961866,7888794.0,0.025361867240551086,11204580.0,0.006823040105619284,23369294.0,0.02048644379969947,48729234.0,0.02459932241337132,9031583.0,0.018947909556288778,10622038.0,0.029624801937268526,19894302.0,0.023930621623747005,253100945.0,0.024776450617881345,76850330.0,0.02309411909896957,35428744.0
2013-09-11,0.000196981366064758,2724074.0,0.008671098606333775,5199091.0,0.007787706742497692,5710270.0,-0.009823106980427942,23843820.0,0.0022868349562140283,32798324.0,0.009729592056467264,6493274.0,0.007790070256492274,6711674.0,-0.007094631349890445,13858922.0,0.01727361189984017,197895494.0,0.009636273931332161,61625343.0,0.013123646453750335,39192958.0
2013-09-12,-0.005136168924386077,3010803.0,-0.008807122694363477,5004068.0,-0.0051037197803445655,7554887.0,0.003143000705621852,16554036.0,-0.0017963899783037844,28695503.0,-0.002566297323024957,5437528.0,-0.002589848816139416,9417480.0,0.0035537079273688563,13555855.0,-0.008599474651406916,124390736.0,0.005217541718264388,68406277.0,0.005680004802898264,41219245.0
2013-09-13,-0.008553021870927836,3494784.0,0.0016317529187100254,4280562.0,-0.004640482083056146,6161324.0,0.0011397345416386926,11560776.0,-0.014156367795689722,36347577.0,-0.003861913171867812,4469336.0,0.008778644156254222,8484217.0,-0.006083423313681506,11737692.0,-0.004327524757386566,79926411.0,0.0001734766128143505,45912574.0,0.0002517905161354109,27782290.0
2013-09-16,0.010531611063531135,2637207.0,0.016306612857667862,4130157.0,0.019874696099539752,7465353.0,0.0017080201371728442,13890427.0,0.012520246533856772,53489132.0,0.006855160943278218,5629222.0,0.0025676287649534168,9604801.0,0.022314394317374222,28004605.0,0.009864255485282296,95236926.0,0.004153643570047441,58998243.0,0.005646827110392913,37308593.0
2013-09-17,-0.0033659560991527804,2283361.0,-0.001337715845970327,3929998.0,-0.003847242638793643,6155061.0,-0.014755286434616242,23796304.0,-0.021178424103430037,73143096.0,0.010899768815477703,7605182.0,0.0,9909544.0,0.005501458785437502,17434195.0,-0.004303648159841028,97659060.0,-0.000863869736599969,48250727.0,-0.00025058627434481733,54760533.0
2013-09-18,0.0021791724784232733,3506121.0,0.01777707055945744,5553508.0,0.0068425046931834535,5152780.0,0.0037448774255083163,17648421.0,0.0036151076882834413,75208440.0,0.001547510001534877,5285472.0,-0.009791637009329102,9643083.0,0.0060282240988582475,20673728.0,0.013464153965643532,137300848.0,0.016118136253655862,132802156.0,0.025699419466029993,43232471.0
2013-09-19,0.008277775816173122,4092500.0,0.0053766413322438155,5786942.0,-0.0013169050253833345,7661580.0,0.004876921604857984,21937748.0,0.003960341941830925,81062189.0,0.01479021302239507,8757461.0,0.005165381030423541,10750119.0,-0.026159909653347312,35399344.0,0.03582459111871638,251813763.0,0.011500370863283324,165300119.0,0.007534511150896427,50697625.0
2013-09-20,-0.003736327760132637,5620347.0,-0.008669203975318167,7393469.0,-0.009387374228371503,6236902.0,-0.013976204674798627,27762656.0,-0.01758069672968583,99305712.0,-0.02071161102252153,15659639.0,-0.008277308591124384,13578978.0,-0.017169389288717137,27767750.0,-0.009428291828743284,156011264.0,0.0025188563202498872,111453051.0,0.004589747078258044,59464190.0
2013-09-23,0.0013782225372024645,3803639.0,-0.012211588996927559,4345626.0,-0.014371224517786762,6310020.0,-0.00377967099320362,17229612.0,-0.02630758615180733,102546928.0,-0.0033995624866345205,5920356.0,-0.015179442605756233,6382125.0,-0.02019321238839512,21476921.0,0.000591643548019617,103461006.0,-0.010114637018789488,96054112.0,-0.006286096289535736,44092431.0
2013-09-24,0.005102041771427085,3231881.0,0.0009343292858017222,4167456.0,0.021119682645289,7268716.0,-0.001311705569385157,16304791.0,0.018966777613643793,87499240.0,0.006223692023975628,6545395.0,0.0015807742390373377,8563282.0,0.016467108519893938,14849685.0,0.0041337789420506635,110447260.0,0.010953080840742164,50938132.0,0.008212601737902708,34014694.0
2013-09-25,0.0056601647767027625,2881740.0,-0.004010585826754935,4795457.0,-0.0007207277672112834,5244703.0,-0.0024823055547488287,18549506.0,0.005693831930561861,82996400.0,-0.025853075353307164,12031423.0,-0.0015807742390373015,7702508.0,0.0022140098968080352,12660344.0,-0.01723679467117113,146737494.0,0.01397933842570162,92342733.0,0.012668899548414067,50484992.0
2013-09-26,-0.010565573946428413,3320469.0,-0.007125293854631843,3394750.0,-0.009540460299808644,4690133.0,-0.0016095757171210657,15204449.0,-0.01401725748563929,74870176.0,-0.005804826469623898,7527239.0,-0.006349165349250146,5793945.0,-0.013712731071217557,12229508.0,-0.038501528650174074,240625426.0,0.004780769330696785,57757802.0,0.0007122902398153214,27734245.0
2013-09-27,0.0009830796500404544,2953878.0,0.0028293853205169413,2751107.0,0.004479463861100186,4449058.0,-0.007643569178674899,15647509.0,-0.012710329721203962,82937528.0,-0.006131302773353306,4923265.0,-0.0047885499109064,5873357.0,-0.00544293152021946,11002370.0,-0.015066295433739814,154835305.0,0.0003291581356076138,51500202.0,-0.007863645784813255,105975100.0
2013-09-30,-0.017643421945606225,4248670.0,-0.009054686393159065,3570001.0,-0.015460533333887338,7596755.0,-0.012322826953543661,23104668.0,-0.0011295019312287376,52602640.0,-0.006021919972373272,5324333.0,-0.013423186667413912,9906671.0,-0.009178064477658595,17744921.0,-0.03606314170962597,224784123.0,-0.00891832539642071,70160670.0,-0.00012084266886602114,49418743.0
2013-10-01,0.016857007180442963,2975895.0,0.02731812463163227,3927687.0,0.024360356651990087,5919119.0,0.0025364619184627154,16134079.0,0.016066102105104507,53101816.0,0.016365047237629188,5692476.0,0.01608630472878379,11057435.0,0.0334423051740193,20406028.0,0.05548117578747057,198937313.0,0.022310876687721914,122656832.0,0.026285773607646536,117531362.0
2013-10-02,0.0052956667173651,3523779.0,0.0247891890012703,6818148.0,0.01166546951245783,8449972.0,-0.0055283935231025,19870652.0,0.010141140895533451,43893800.0,0.0002898045150454195,5331717.0,-0.0074748702332855296,7109122.0,0.02006378136227581,19684287.0,0.046068836568044225,375451292.0,0.0027540390826329645,54720809.0,0.0030612656078514906,42348488.0
2013-10-03,-0.010619598208730121,2157635.0,-0.015322814301332073,3093947.0,-0.015624504272645903,4355448.0,0.0031415486164157007,14283203.0,0.0016498461374338984,32607288.0,0.0020263603099089167,4499747.0,-0.010775807646736316,6342007.0,-0.014175043755112096,12397380.0,-0.008328472551678822,144715143.0,-0.0073071669303061216,51364518.0,-0.009330903654217003,32915567.0
2013-10-04,0.010619598208730045,2834608.0,0.018411044271384503,3189293.0,0.01775224468645302,4614217.0,0.011582861284416423,17021148.0,-0.0060625090249948775,67264805.0,0.0020222624760919457,3667777.0,0.005402418506947529,6182450.0,0.009852444208440595,10546351.0,0.007735995086080298,196303330.0,0.030811408305662435,316499634.0,0.018925096066799135,37220719.0
2013-10-07,-0.0011744014898377362,2388794.0,0.008952488970383296,3094571.0,0.0005902187306802977,4270504.0,-0.007260959838445025,13417828.0,0.004412662887560875,37428296.0,-0.01644026011859671,6185846.0,-0.021787362061615943,11438687.0,-0.021664699813298067,13311610.0,0.015294277737527466,142730165.0,0.00031540344751099307,305467890.0,-0.005722338972341845,46265198.0
2013-10-08,-0.01003845846444787,2628293.0,-0.02253356163003418,4039272.0,0.009046535443860238,7300696.0,-0.011818570292357299,22674484.0,-0.016088834104578332,40445504.0,-0.005147570395607832,4508311.0,-0.0016531659691437113,6635158.0,-0.009716496410053102,8825504.0,-0.005854861207451745,212078219.0,-0.010640193821017413,156951117.0,-0.011305871750276664,27052454.0
2013-10-09,0.0186187844682562,3702281.0,0.01460825926816243,4187751.0,0.01647219313250186,9928170.0,0.006450156479799841,18095380.0,-0.001492719384037215,33716048.0,0.0019146734211836,5351106.0,-0.0071964190358177185,10703227.0,0.000705673895132948,17066183.0,0.023789855084410103,187526073.0,0.01348013917039774,198800599.0,0.014346117279928456,30332765.0
2013-10-10,0.036041788634272626,5270694.0,0.03716024631034027,6510476.0,0.03125954739089359,9020294.0,0.014104676297398238,20583150.0,0.024710755139805387,57356160.0,0.029723501391612506,9611250.0,0.02847957847234562,10579403.0,0.04763061905886393,25777767.0,0.021555076085745556,276276772.0,0.03361279561500696,161128848.0,0.031602865958957956,49706109.0
2013-10-11,0.00018727269932256206,2451196.0,0.003949103690350198,4426528.0,0.0012258164874878986,6755152.0,0.016521783739379788,17662736.0,0.01266979949228684,42782992.0,0.013198258056994129,8345898.0,0.010206865010844434,7548888.0,0.002574670564799136,13205495.0,-0.0028098008542444164,189681655.0,-0.006265119817320979,63521535.0,0.005302839636152835,54293884.0
2013-10-14,0.005602270644171127,2217112.0,0.002214705597097967,2469233.0,-0.004241171275222168,3719345.0,0.0002902007644101127,10192419.0,-0.004145017118713787,28034836.0,0.006604385632595395,4685532.0,-0.004285021623933803,5619602.0,-0.001118534874415294,12670890.0,-0.0045119524993841925,103254101.0,0.011127724209366812,41019146.0,0.005945983727724308,28372206.0
2013-10-15,0.008714149382837773,3331359.0,0.021519189645067986,4001216.0,0.015316579916810277,5053171.0,-0.0034851634000532413,30723079.0,0.010777833363197192,37613464.0,0.013355766343056007,8040580.0,0.01597470631227203,7975071.0,0.02268428623778384,16648475.0,-0.0016973000152013414,132269730.0,0.01757991789452557,164453648.0,0.0135541431347185,35461416.0
2013-10-16,0.00239697286739674,3496535.0,0.006593461722718179,3679322.0,0.007899261917030973,5551618.0,-0.0023303469744011,31288466.0,0.013487468440484072,45641647.0,0.010174698141684969,7199788.0,0.001056221466646337,6247321.0,0.021645977108407384,19043330.0,0.03286273970359862,205335962.0,0.02051661409274218,207282711.0,0.018910700890043472,50729780.0
2013-10-17,-0.0009212481732351343,3315322.0,-0.00023905405073284072,2809182.0,0.005340103421554514,4767092.0,-0.011438895223605638,21446484.0,-0.019041766353722688,72355949.0,0.005457095807667856,9655673.0,0.0,5617313.0,0.0060839891116210845,17801459.0,-0.004943731327230221,146902260.0,0.003428547325207948,338705346.0,-0.0009747565537507428,30199367.0
2013-10-18,0.0009212481732350936,4315370.0,0.01530032323909594,5050471.0,-0.006433652022556496,4478217.0,0.0014742000503456991,26254532.0,-0.0016181018016124926,84387120.0,0.00920910961578354,13063848.0,0.007360659966619356,11635603.0,0.005624335701757036,17985590.0,-0.0005508906327731984,138625677.0,0.008003482692293161,348750477.0,0.011316569643997812,51572347.0
2013-10-21,-0.00980844062667559,3113742.0,-0.01817283500494235,3925138.0,0.0006563120157922519,4162775.0,0.00981871750542494,20014004.0,-0.01121964977733834,36149417.0,-0.01493975977992706,6274554.0,0.006786516050238626,6079102.0,-0.010424410301178223,12185356.0,0.004398220793396557,96923284.0,-0.003993673990914673,87655126.0,-0.00117963461659324,41823023.0
2013-10-22,0.007596243903506421,2630049.0,-0.00011989237750692563,3546500.0,-0.002627441826542568,3968493.0,0.002912531399557718,18045992.0,-0.007856300237569162,39629712.0,0.0030058610345177427,5909148.0,0.0005204386851345666,8118491.0,0.009047871008225752,12945907.0,0.009825271404825323,142558478.0,-0.006991008058715304,81962919.0,-0.0008587497644595853,65281107.0
2013-10-23,-0.022020207790241792,3404791.0,-0.02451280957198782,4113360.0,-0.024297974582160542,6354386.0,-0.004850372406578823,20132715.0,-0.016272301762779856,73910032.0,-0.022069942475820222,6540997.0,-0.015723836168638688,7092207.0,-0.01634559490553428,12165041.0,-0.02641869524094252,166191979.0,-0.024170070712972905,237419942.0,-0.03730674320984142,47701738.0
2013-10-24,0.02220461696076006,3371425.0,0.016932135127965587,3804866.0,0.023859494369437257,5464590.0,0.005733301078893616,18504736.0,-0.006546488669989154,48381752.0,0.006395087344972429,4688324.0,-0.0047654898823401735,6878549.0,0.012736021275521528,12636679.0,0.014946133998939813,140583278.0,0.011100426485021004,96105602.0,0.009540850352587692,72933023.0
2013-10-25,-0.0156225225932126,2944838.0,-0.012029868067944774,3118237.0,-0.030168594459590158,7934886.0,-0.003230102010000529,17418522.0,0.005427022305156956,46775000.0,0.0001386041035521448,4488898.0,0.004237040229698883,8000861.0,-0.005117599633368053,10478745.0,-0.011049485345131598,105445381.0,-0.012630349177768327,112589071.0,-0.023120438053493578,48688693.0
2013-10-28,-0.01206863900100276,2712494.0,-0.01900599001232347,4066662.0,-0.02680266197464288,6522922.0,0.004255647507431242,17395378.0,-0.017509618816874278,58359808.0,-0.005139930031972466,4864820.0,0.013648637933776893,7062314.0,-0.010206840424357015,12198857.0,-0.023610065088595117,141050279.0,-0.028424622543147746,77847317.0,-0.028190474674144393,40626399.0
2013-10-29,0.015063109745740688,3033306.0,0.016680156988491915,3441232.0,0.01383448807712188,5948594.0,0.005548922220470261,19128072.0,0.010580065631676783,43584268.0,0.008597922095288962,12958882.0,-0.08030335522834418,46675427.0,0.008280733024910654,11666607.0,0.03465955043372665,170774564.0,0.022280035510423114,68410436.0,0.008794392740939634,47879891.0
2013-10-30,-0.013925450121660451,2779920.0,-0.001225876463415748,3283478.0,-0.004820107455414055,4411215.0,-0.004670566203823182,22541246.0,0.008980422752482876,87801256.0,-0.016989554753884493,8393436.0,-0.014224821707957008,29443011.0,-0.005369267953155716,10749776.0,-0.007721720684044565,172375645.0,-0.01006575986450267,95817320.0,-0.013454398138346384,44219753.0
2013-10-31,0.03299151841871869,6195461.0,0.025796043092165034,4741851.0,0.023310854088516093,8283702.0,-0.0020506712077067494,25180644.0,-0.01823168467003988,75351520.0,0.0008423168444984958,8019974.0,0.006283733936150112,16939860.0,0.010284073397307662,16159330.0,0.013747604557753777,142103243.0,0.017587507270177077,65120049.0,0.00756134856478105,35639270.0
2013-11-01,-0.007176390192723246,3010124.0,-0.004793862084165337,2566377.0,0.000337158904828784,3981012.0,0.0075945708910103125,15440508.0,-0.028084253308100778,97475917.0,-0.005346770433980839,4951040.0,-0.0057110394682838485,10847071.0,0.015230208102293375,21493868.0,-0.0005461927579297984,126110838.0,-0.008446430304940862,25673510.0,-0.006277547945281097,14358864.0
2013-11-04,-0.0031443186651427795,2510617.0,-0.004696146270279075,2418595.0,-0.011640517420292469,4766560.0,0.022586168356133376,32706968.0,-0.004496994902632195,77315816.0,-0.012207406528858164,5251192.0,-0.05413071299612722,41563314.0,0.01272446807273633,14545452.0,0.0010923319440230429,91101397.0,0.003386937510603245,107768919.0,0.0031438470566092632,25070053.0
2013-11-05,-0.01399146387017907,3788858.0,-0.026293172830534537,5257422.0,-0.004900048300988746,5997933.0,-0.007137657816969197,26554548.0,-0.02439874750681505,82628737.0,-0.015979634669468695,8581386.0,0.0,24220007.0,-0.03942404734402126,24980289.0,-0.023192656715857064,134011739.0,-0.011750195898658297,70532446.0,-0.01901237054674138,38858189.0
2013-11-06,0.0033758561122507217,2695264.0,0.005437337707588702,3406835.0,0.00580899687317524,4695943.0,-0.006467930454709133,20592015.0,0.026461351074229412,61539292.0,0.006076381693358501,6471677.0,0.013809780302919294,19618456.0,0.03433282400348713,40266803.0,0.0027894850663227368,99502333.0,0.011135184718957601,38330663.0,0.010958583916390714,43590162.0
2013-11-07,0.0039240479035338,6630692.0,0.02855099732589582,10504452.0,0.039526477641821274,20523617.0,-0.005349455371350522,19983900.0,-0.007687203712060708,40284544.0,0.005465905280233127,11365859.0,-0.004182965858454773,16167585.0,0.0028084042407094142,36432543.0,-0.028823922826998093,233469331.0,-0.006171004923104566,125066028.0,0.0012882637863926567,62260918.0
2013-11-08,-0.00974511812838697,4656858.0,-0.023633137319808345,7427562.0,-0.004595523311182085,8839291.0,0.008085438525459314,21023610.0,0.010236501965705755,42434240.0,-0.0030168231972274697,7279346.0,0.002989629982555561,12363619.0,0.0013496636326745886,20301847.0,0.008564522893732773,149922503.0,-0.008235523698938233,80232427.0,-0.011062823200534158,34812078.0
2013-11-11,0.008438789865237268,2229699.0,0.00513743294227342,3107091.0,-0.002305952934641944,3971607.0,0.0022983303535818412,11537964.0,0.009162730778256457,27652732.0,0.00028771986341540756,4789083.0,0.011279469601282597,11049810.0,-0.0010379428181141862,14557771.0,0.017469914866942545,66208378.0,0.0076163866670671855,37808115.0,0.009774559414141657,29526253.0
2013-11-12,-0.005242445160152171,2288678.0,-0.005260181587804388,2683949.0,-0.009498599272604656,4463225.0,-0.0011484238225385128,15793274.0,-0.003304519869561303,25697844.0,-0.0133220143665274,6260679.0,-0.002956048398781175,9167394.0,-0.013591478873595332,12583577.0,-0.010671327627817667,94289010.0,-0.00824064526894719,53653193.0,-0.011432786580811627,27281554.0
2013-11-13,-0.0067810505439886044,2991922.0,-0.0012270798432768956,4109266.0,-0.01250720694668839,5700267.0,-0.01884949232587601,30729152.0,-0.028838645541911005,58800956.0,-0.005701379114614096,7203659.0,-0.00534279226029521,9480325.0,-0.008138352218008894,15968245.0,-0.023422945574371627,164214441.0,-0.0020317751388622325,69104363.0,-0.010366348322877495,28018209.0
2013-11-14,0.02832330373032681,4980920.0,0.00795046176545613,3867203.0,-0.003940852157839225,6769219.0,-0.00043923314368191947,19838040.0,0.002001769353331622,35878932.0,-0.0032305288509258323,6472548.0,0.011834372084649023,12577302.0,0.020170985461020523,15560029.0,0.004038070063328085,145036969.0,-0.0007822530580751367,65625276.0,0.011669415422584754,32351119.0
2013-11-15,0.000918136599746739,3185874.0,0.010543478996689986,4146897.0,-0.008269827202443587,4567163.0,0.005985971823024867,14733078.0,-0.0022022498433348536,36014052.0,-0.0035361496634962516,6923637.0,-0.0023556611651850998,9515017.0,-0.0036468149588356914,13665774.0,-0.022119719006684347,118812117.0,0.0001563974853885319,57742784.0,-0.002489057778020879,31841732.0
2013-11-18,0.004943752859935266,3423173.0,0.005890001268462844,3813818.0,0.014679785984265383,4527855.0,0.011577438214693071,18469016.0,0.00778672089059566,25979045.0,0.007645746467467799,6265535.0,0.0035314583966787262,8206795.0,0.0035429090421226473,12072008.0,0.03014733186448888,136860503.0,0.0147622841468274,59083162.0,0.017178931788644023,60481847.0
2013-11-19,-0.017689838859185823,3508712.0,-0.018750909412091673,3802972.0,-0.014907025884268456,5132576.0,-0.002593200990083512,15214456.0,-0.0023895388137293956,26437648.0,-0.008088596581961632,5216427.0,-0.014797462382449835,7135897.0,-0.008565901376773398,13689734.0,-0.014959932650099681,104740494.0,-0.020414220754249424,66602210.0,-0.01979327382602143,21872275.0
2013-11-20,0.0022283521615511477,3226189.0,-0.011916037413975334,5269803.0,-0.001138410200924047,5578598.0,0.003024951040955704,20490396.0,0.007151554673886663,31311013.0,-0.0025135364618856385,4940117.0,-0.01199774743653923,11866214.0,0.001991067286402953,12663671.0,-0.015776237617756615,116795682.0,-0.0018903928159769846,110626001.0,-0.006446157855758335,32868337.0
2013-11-21,0.003702943319674398,2146023.0,-0.0008653678549561701,4256209.0,0.005452669660011968,4029215.0,-0.002160047341439511,15071187.0,0.01765787614499928,40297020.0,0.00014790502948943215,5196890.0,0.001206291256009612,10994419.0,-0.004512056666130308,10397792.0,0.022708557410051695,143270475.0,0.005818948518388746,31234893.0,0.003347780543105836,16857033.0
2013-11-22,0.010296107824967286,2255819.0,0.003457219913936354,2711070.0,0.004521120054538324,5239254.0,-0.010869056152211922,20427749.0,-0.0005835327705658758,29258940.0,0.010600885014289602,6279817.0,-0.006046060540054575,8297020.0,0.004512056666130259,10672057.0,-0.006353084898499545,81445230.0,0.007965457834874434,60400222.0,0.01257246473189507,21184156.0
2013-11-25,0.0047445257267510355,2954560.0,0.022546764860977366,4940733.0,-0.0005637821890790914,4360175.0,0.003926824031210004,17835664.0,0.008332564863609372,36314264.0,0.01627002963240353,7827114.0,0.020408824507412437,8254232.0,-0.002305809040351833,11275212.0,0.0,76053984.0,0.0018649807853232609,61174602.0,0.007164418070922644,23459078.0
2013-11-26,-0.0018220533779275908,2646246.0,-0.0009644442724523275,3352284.0,-0.0036176076357245656,4447314.0,-0.003926824031209887,20872472.0,0.00653961712331519,37886824.0,-0.0027416176047797914,4856994.0,0.0,8413465.0,-0.00031502531760061353,12558169.0,0.010374850276685162,87127146.0,-0.00311038455899312,53416207.0,0.007461661399912264,38321738.0
2013-11-27,0.002368285183262955,2732236.0,0.013062607171803658,3334215.0,0.008345671692608145,5226193.0,-0.0030643522205428234,23083768.0,0.00649744369351288,32665039.0,0.0008663720314418356,3845661.0,0.008284198592429345,7706948.0,0.0033533872906687063,10394865.0,0.005717547515933448,89667136.0,0.014995745025087905,76831694.0,0.017273554176763465,43401366.0
2013-11-28,0.004357120449647299,1986746.0,0.006290599334283115,1938574.0,0.004482311120312192,3571799.0,-0.0032206452996434197,11568489.0,0.011740142421743972,45885432.0,0.01333665501993577,5058141.0,0.02329741989704557,13683823.0,0.0009416169731769839,6054205.0,0.020316890244741967,106562254.0,0.01022849511955728,40633409.0,0.010900587204322437,17079068.0
2013-11-29,0.0009052698995472105,2624726.0,0.0017730668543339846,2347851.0,0.03147613833905899,15931917.0,-0.00014664723644654027,17249848.0,0.02270730184762958,78795663.0,0.011049811201111153,5856249.0,-0.005194853513259952,7302846.0,-0.0009416169731769888,6868191.0,-0.0056022341017860225,94736305.0,-0.006246646027752724,56956334.0,-0.006912734863633933,30547232.0
2013-12-02,-0.002900028091712087,2307304.0,-0.0037866338323562,2350958.0,0.0005414077875110087,7784112.0,-0.0067686264969260964,13421868.0,-0.00535142944341752,40177788.0,-0.0036696955443780467,5123026.0,-0.0011580956244052034,6608864.0,-0.0020945258615428165,9966193.0,-0.007896180941973818,69092410.0,-0.009675314319755116,48798134.0,-0.0060450011252660306,22580605.0
2013-12-03,-0.03246898488216303,4534023.0,-0.033145574165791176,4003368.0,-0.01012125554791911,8297337.0,-0.013227558418234616,28754382.0,-0.015099413383706753,44924688.0,-0.019562339597365776,7073231.0,-0.032384355704783964,12139629.0,-0.013936159028368726,14451847.0,-0.025230934290218443,118831764.0,-0.017120992198915944,82304763.0,-0.009309510952366006,36666311.0
2013-12-04,-0.011314705421367158,4342817.0,-0.010471324211643337,4252536.0,-0.01454412621161386,6958219.0,-0.012949974964684327,28185104.0,-0.012854451329305192,40538800.0,-0.009853664458547746,8168354.0,0.004776292088709402,11991952.0,-0.008541235789121054,16636860.0,0.000580828973257411,110473645.0,-0.0070893970347253605,89264866.0,-0.00986400245965341,31975127.0
2013-12-05,-0.01682961989597142,4887540.0,-0.01610424779472367,4849628.0,-0.01453341606031441,6853285.0,-0.005166370232461409,29812744.0,-0.0017138330942982755,31663868.0,-0.017333018913945626,6546134.0,-0.008974128453033468,9643868.0,-0.022336523863511846,18702568.0,-0.03484285848895777,154729878.0,-0.01996067812232579,73260397.0,-0.025990850320115635,37900510.0
2013-12-06,0.02193689204312407,4752197.0,0.017218169843574584,4088082.0,0.02161142020476911,8435204.0,0.004408145899081867,23158960.0,0.012500116693709306,26695912.0,0.008116363809021733,8107534.0,0.006588879054570824,11099281.0,0.011447473408949223,18702935.0,0.01668701618640545,182428896.0,0.004185010404713776,86412240.0,0.0048952965788102935,41341633.0
2013-12-09,0.007144363565048037,2880269.0,0.005797125780703611,3039378.0,0.0007711910702322953,3743191.0,-0.0024298280637883784,24721464.0,0.0007526550881584035,23582366.0,0.0023487279779052174,3885989.0,-0.0011947616279824728,8979830.0,0.006159789417480664,10277387.0,0.004716998290383046,71686689.0,0.009431682257168523,96909876.0,0.009247405112563131,26670100.0
2013-12-10,-0.0022506375124068385,3689527.0,-0.01225026146098441,3810734.0,-0.007960296789915982,4843348.0,-0.008550806736911373,23033312.0,-0.007930646757837636,27670602.0,-0.013432884660948646,6167410.0,-0.010213296132370007,7604596.0,-0.009091041723476488,12992108.0,0.0,84407072.0,-0.008308281814956327,67218337.0,-0.01008130639295752,20679263.0
2013-12-11,-0.004327744790169114,4034681.0,-0.008000007753804777,3193716.0,-0.0016664052181948844,5017966.0,-0.003533255653434318,20045928.0,-0.015281853866578328,37503884.0,-0.004916184663397735,5598103.0,0.003014684511445603,7841429.0,-0.0064352037171397335,13213646.0,-0.013621909522064343,74082573.0,-0.013730614691737744,151425540.0,-0.013078373421592052,40222953.0
2013-12-12,-0.0034000200376649186,3340513.0,-0.007685044633811621,3006335.0,-0.0156883355681878,5818017.0,-0.004163860051842534,35044840.0,-0.02258241922726486,55752213.0,-0.009302517416439893,5712380.0,-0.018839877209929412,10875470.0,-0.021232521319637137,19791311.0,-0.011997632365078226,92885617.0,-0.01458233976953946,58544586.0,-0.008490189665640737,22895249.0
2013-12-13,0.004530886570186257,2820315.0,-0.0020255048107999316,2880230.0,-0.008962267779919033,4325873.0,-0.0009273510840885195,20248818.0,-0.009893145914125072,36189420.0,-0.001206520814797631,4254763.0,-0.0030721073493241,8293678.0,0.001898247919049985,16147875.0,-0.0018121959195110066,68065669.0,-0.003140682505293293,65433564.0,0.002068521050452825,21775243.0
2013-12-16,0.01551293282099004,4244265.0,0.01833292091731222,4726801.0,0.011894694081216196,4655845.0,0.010769205611624703,30325956.0,0.014215418445246446,38768696.0,0.015722311898930193,6788845.0,0.006746479592759899,8935118.0,0.034429629861161416,21174870.0,0.040870581818822804,80161646.0,0.022266847103273923,90182801.0,0.02318861028974522,47137359.0
2013-12-17,-0.022127162659410383,3320262.0,-0.015422496538826658,3518630.0,-0.01486226108166102,3987000.0,-0.009996411485353515,26483508.0,-0.014812149257729957,42945712.0,-0.01285920826619432,5581021.0,-0.011681697500077139,8468450.0,-0.013782934071158486,12202880.0,-0.025868689191975956,67323261.0,-0.015666310908258884,81947392.0,-0.015680776624296934,36068954.0
2013-12-18,0.019899090253865357,3367806.0,0.016665906824824803,3590791.0,0.020364987049553803,5189466.0,0.0020072054882614826,18285888.0,0.0029800995476877467,32504370.0,-0.005583451830699062,9115977.0,0.004935217907317296,10088428.0,0.012920124803868668,14474157.0,0.013018056755956842,72836146.0,0.014694262214499045,86946352.0,0.020892646405962795,32752412.0
2013-12-19,0.009987163926904836,5470062.0,0.014802335462111437,5481322.0,0.01831062031727056,6663180.0,-0.0009257209585162537,31226360.0,0.021197769035182838,38831292.0,0.014423460511626981,8402383.0,0.02070723750352997,11883990.0,0.031640821454292783,23266030.0,0.0249647150360644,126851115.0,0.023703538705079387,103623708.0,0.02876474294177938,78403493.0
2013-12-20,0.009341377641206143,5692788.0,0.0014682381512395393,5762976.0,0.002854751411806183,6155531.0,0.006616816342517466,47445416.0,0.008701779113246032,77354232.0,0.01421814405813333,14915516.0,0.012578749246836813,22094687.0,0.019150840241635145,30148500.0,0.018182416880000486,141163074.0,0.008510697321830282,213163188.0,0.008345202426291288,152109404.0
2013-12-23,0.016096086647254086,2529846.0,0.014685610726915242,3279486.0,0.0029562592846989373,3119572.0,0.013406700835262856,13614807.0,0.017747005331427528,25895972.0,0.011259683933561712,4222569.0,0.0023781588745352437,4004709.0,0.021805044726143186,15267763.0,0.002249786778889077,48477399.0,0.005946246867588957,92522668.0,0.005109980964477076,39792306.0
2013-12-24,-0.0014363777855736191,509335.0,0.0,530600.0,0.0021841754768579195,716283.0,0.0006050097655492504,2770098.0,0.004152500417557378,8077836.0,0.003628723899479905,4065457.5,0.006805759446375409,4347345.0,0.0017038920215839165,4510548.0,0.005043433433142022,43356510.0,0.006375779987534718,15662554.0,0.004069190921351603,9512777.0
